id_detalle,id_venta,id_producto,nombre_producto,cantidad,precio_unitario,importe
474,266,20,Pan Lactal Blanco,1,1571.0,1571.0
475,267,36,Dulce de Leche 400g,2,2559.0,5118.0
476,268,11,Café Molido 250g,1,2053.0,2053.0
477,269,1,Coca Cola 1.5L,2,2347.0,4694.0
478,273,89,Caldo Concentrado Verdura,3,1003.0,3009.0
479,273,41,Aceite de Girasol 1L,3,860.0,2580.0
480,273,83,Queso Untable 190g,3,1830.0,5490.0
481,273,14,Leche Entera 1L,1,1723.0,1723.0
482,274,14,Leche Entera 1L,2,1723.0,3446.0
483,275,39,Helado Vainilla 1L,1,469.0,469.0
484,275,5,Agua Mineral 500ml,1,4777.0,4777.0
485,275,15,Leche Descremada 1L,1,2538.0,2538.0
486,275,83,Queso Untable 190g,3,1800.0,5400.0
487,277,1,Coca Cola 1.5L,3,2347.0,7041.0
488,277,61,Miel Pura 250g,1,4982.0,4982.0
489,278,73,Gin 700ml,2,1561.0,3122.0
490,278,39,Helado Vainilla 1L,4,469.0,1876.0
491,278,92,Crema Dental 90g,1,2512.0,2512.0
492,278,85,Jugo en Polvo Naranja,3,1856.0,5568.0
493,279,89,Caldo Concentrado Verdura,1,1003.0,1003.0
494,279,29,Papas Fritas Onduladas 100g,3,1868.0,5604.0
495,279,1,Coca Cola 1.5L,2,2347.0,4694.0
496,279,73,Gin 700ml,1,1561.0,1561.0
497,280,21,Pan Lactal Integral,4,272.0,1088.0
498,280,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
499,282,42,Vinagre de Alcohol 500ml,4,1195.0,4780.0
500,282,85,Jugo en Polvo Naranja,1,1856.0,1856.0
501,282,1,Coca Cola 1.5L,1,2347.0,2347.0
502,282,75,Licor de Café 700ml,1,3204.0,3204.0
503,283,84,Queso Azul 150g,2,1645.0,3290.0
504,283,14,Leche Entera 1L,2,1723.0,3446.0
505,283,52,Detergente Líquido 750ml,1,2582.0,2582.0
506,283,71,Vodka 700ml,4,508.0,2032.0
507,283,83,Queso Untable 190g,1,1830.0,1830.0
508,284,15,Leche Descremada 1L,2,2538.0,5076.0
509,285,20,Pan Lactal Blanco,3,1571.0,4713.0
510,285,25,Galletitas Vainilla,1,4015.0,4015.0
511,285,50,Azúcar 1kg,2,727.0,1454.0
512,285,33,Chocolate con Leche 100g,2,1340.0,2680.0
513,287,11,Café Molido 250g,1,2053.0,2053.0
514,289,81,Aceitunas Verdes 200g,2,2520.0,5040.0
515,289,36,Dulce de Leche 400g,3,2530.0,7590.0
516,290,12,Té Negro 20 saquitos,3,570.0,1710.0
517,291,73,Gin 700ml,1,1561.0,1561.0
518,291,75,Licor de Café 700ml,1,3204.0,3204.0
519,292,10,Yerba Mate Intensa 1kg,1,4883.0,4883.0
520,293,21,Pan Lactal Integral,2,272.0,544.0
521,294,20,Pan Lactal Blanco,1,1630.0,1630.0
522,295,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
523,295,42,Vinagre de Alcohol 500ml,4,1195.0,4780.0
524,296,1,Coca Cola 1.5L,1,2347.0,2347.0
525,296,20,Pan Lactal Blanco,3,1571.0,4713.0
526,296,80,Helado de Frutilla 1L,1,1981.0,1981.0
527,296,59,Chicle Menta,1,3612.0,3612.0
528,298,21,Pan Lactal Integral,1,272.0,272.0
529,298,41,Aceite de Girasol 1L,3,780.0,2340.0
530,298,56,Papel Higiénico x4,3,2532.0,7596.0
531,298,51,Sal Fina 500g,1,1745.0,1745.0
532,299,36,Dulce de Leche 400g,2,2559.0,5118.0
533,300,21,Pan Lactal Integral,1,272.0,272.0
534,300,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
535,301,84,Queso Azul 150g,3,1645.0,4935.0
536,301,20,Pan Lactal Blanco,4,1571.0,6284.0
537,301,39,Helado Vainilla 1L,3,469.0,1407.0
538,301,45,Fideos Spaghetti 500g,1,745.0,745.0
539,301,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
540,301,1,Coca Cola 1.5L,1,2347.0,2347.0
541,301,14,Leche Entera 1L,2,1723.0,3446.0
542,302,54,Jabón de Tocador,3,1592.0,4776.0
543,303,11,Café Molido 250g,1,2053.0,2053.0
544,304,69,Sidra 750ml,2,744.0,1488.0
545,304,1,Coca Cola 1.5L,1,2347.0,2347.0
546,305,21,Pan Lactal Integral,2,272.0,544.0
547,305,83,Queso Untable 190g,2,1680.0,3360.0
548,306,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
549,307,98,Desengrasante 500ml,1,2843.0,2843.0
550,307,71,Vodka 700ml,2,508.0,1016.0
551,307,31,Mix de Frutos Secos 200g,2,3560.0,7120.0
552,307,52,Detergente Líquido 750ml,2,2582.0,5164.0
553,307,11,Café Molido 250g,2,2053.0,4106.0
554,307,67,Vino Tinto Malbec 750ml,1,4719.0,4719.0
555,308,11,Café Molido 250g,1,2053.0,2053.0
556,309,99,Esponjas x3,2,2430.0,4860.0
557,311,14,Leche Entera 1L,3,1723.0,5169.0
558,313,37,Mermelada de Durazno 400g,1,3196.0,3196.0
559,314,85,Jugo en Polvo Naranja,1,1856.0,1856.0
560,317,67,Vino Tinto Malbec 750ml,2,4719.0,9438.0
561,317,37,Mermelada de Durazno 400g,1,3196.0,3196.0
562,317,77,Empanadas Congeladas,2,4778.0,9556.0
563,317,82,Aceitunas Negras 200g,2,2394.0,4788.0
564,317,21,Pan Lactal Integral,1,272.0,272.0
565,318,71,Vodka 700ml,1,508.0,508.0
566,318,20,Pan Lactal Blanco,1,1571.0,1571.0
567,318,21,Pan Lactal Integral,3,272.0,816.0
568,318,41,Aceite de Girasol 1L,2,860.0,1720.0
569,319,11,Café Molido 250g,1,2053.0,2053.0
570,320,51,Sal Fina 500g,1,1745.0,1745.0
571,320,97,Limpiavidrios 500ml,3,872.0,2616.0
572,321,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
573,322,15,Leche Descremada 1L,3,2538.0,7614.0
574,322,89,Caldo Concentrado Verdura,4,1003.0,4012.0
575,322,21,Pan Lactal Integral,4,272.0,1088.0
576,323,53,Lavandina 1L,4,1664.0,6656.0
577,323,27,Alfajor Simple,2,2502.0,5004.0
578,324,14,Leche Entera 1L,3,1723.0,5169.0
579,325,85,Jugo en Polvo Naranja,1,1856.0,1856.0
580,326,20,Pan Lactal Blanco,4,1571.0,6284.0
581,326,11,Café Molido 250g,1,2053.0,2053.0
582,326,54,Jabón de Tocador,1,1592.0,1592.0
583,326,21,Pan Lactal Integral,2,272.0,544.0
584,327,75,Licor de Café 700ml,1,3204.0,3204.0
585,328,39,Helado Vainilla 1L,1,469.0,469.0
586,328,84,Queso Azul 150g,3,1645.0,4935.0
587,329,75,Licor de Café 700ml,1,3204.0,3204.0
588,329,89,Caldo Concentrado Verdura,2,1003.0,2006.0
589,330,32,Chocolate Amargo 100g,2,2234.0,4468.0
590,330,89,Caldo Concentrado Verdura,1,1003.0,1003.0
591,330,53,Lavandina 1L,2,1664.0,3328.0
592,330,11,Café Molido 250g,2,2053.0,4106.0
593,332,15,Leche Descremada 1L,2,2538.0,5076.0
594,332,73,Gin 700ml,2,1561.0,3122.0
595,332,99,Esponjas x3,2,2430.0,4860.0
596,333,20,Pan Lactal Blanco,2,1571.0,3142.0
597,335,11,Café Molido 250g,1,2053.0,2053.0
598,335,1,Coca Cola 1.5L,1,2347.0,2347.0
599,335,41,Aceite de Girasol 1L,1,860.0,860.0
600,336,45,Fideos Spaghetti 500g,4,745.0,2980.0
601,337,74,Whisky 750ml,3,2953.0,8859.0
602,337,99,Esponjas x3,3,2430.0,7290.0
603,337,87,Sopa Instantánea Pollo,3,1679.0,5037.0
604,337,7,Jugo de Manzana 1L,1,3269.0,3269.0
605,337,42,Vinagre de Alcohol 500ml,2,1195.0,2390.0
606,338,21,Pan Lactal Integral,2,272.0,544.0
607,338,89,Caldo Concentrado Verdura,1,1003.0,1003.0
608,338,14,Leche Entera 1L,1,1723.0,1723.0
609,339,53,Lavandina 1L,2,1664.0,3328.0
610,340,73,Gin 700ml,1,1561.0,1561.0
611,341,69,Sidra 750ml,1,744.0,744.0
612,342,34,Turrón 50g,1,503.0,503.0
613,342,36,Dulce de Leche 400g,1,2559.0,2559.0
614,342,45,Fideos Spaghetti 500g,4,745.0,2980.0
615,342,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
616,342,53,Lavandina 1L,2,1664.0,3328.0
617,342,97,Limpiavidrios 500ml,2,872.0,1744.0
618,342,41,Aceite de Girasol 1L,3,860.0,2580.0
619,342,33,Chocolate con Leche 100g,1,1255.0,1255.0
620,342,28,Papas Fritas Clásicas 100g,4,936.0,3744.0
621,343,89,Caldo Concentrado Verdura,1,1003.0,1003.0
622,344,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
623,345,41,Aceite de Girasol 1L,1,860.0,860.0
624,347,21,Pan Lactal Integral,2,272.0,544.0
625,347,28,Papas Fritas Clásicas 100g,4,930.0,3720.0
626,347,75,Licor de Café 700ml,2,3204.0,6408.0
627,347,1,Coca Cola 1.5L,2,2347.0,4694.0
628,347,53,Lavandina 1L,2,1664.0,3328.0
629,347,41,Aceite de Girasol 1L,4,860.0,3440.0
630,347,33,Chocolate con Leche 100g,2,1255.0,2510.0
631,349,70,Fernet 750ml,1,4061.0,4061.0
632,350,15,Leche Descremada 1L,1,2538.0,2538.0
633,350,54,Jabón de Tocador,1,1592.0,1592.0
634,351,15,Leche Descremada 1L,2,2538.0,5076.0
635,353,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
636,353,43,Salsa de Tomate 500g,1,887.0,887.0
637,354,36,Dulce de Leche 400g,3,2559.0,7677.0
638,354,84,Queso Azul 150g,3,1645.0,4935.0
639,355,53,Lavandina 1L,2,1664.0,3328.0
640,355,14,Leche Entera 1L,1,1723.0,1723.0
641,356,20,Pan Lactal Blanco,1,1571.0,1571.0
642,357,77,Empanadas Congeladas,2,4778.0,9556.0
643,357,80,Helado de Frutilla 1L,1,1981.0,1981.0
644,357,68,Vino Blanco 750ml,2,2684.0,5368.0
645,357,36,Dulce de Leche 400g,1,2559.0,2559.0
646,357,15,Leche Descremada 1L,1,2538.0,2538.0
647,357,39,Helado Vainilla 1L,1,469.0,469.0
648,357,79,Hamburguesas Congeladas x4,1,2420.0,2420.0
649,357,89,Caldo Concentrado Verdura,2,1003.0,2006.0
650,359,79,Hamburguesas Congeladas x4,1,2420.0,2420.0
651,359,51,Sal Fina 500g,1,1745.0,1745.0
652,360,43,Salsa de Tomate 500g,1,887.0,887.0
653,360,88,Caldo Concentrado Carne,1,2570.0,2570.0
654,361,21,Pan Lactal Integral,3,272.0,816.0
655,362,45,Fideos Spaghetti 500g,3,745.0,2235.0
656,362,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
657,362,33,Chocolate con Leche 100g,1,1255.0,1255.0
658,362,75,Licor de Café 700ml,3,3204.0,9612.0
659,362,13,Té Verde 20 saquitos,1,2383.0,2383.0
660,362,14,Leche Entera 1L,2,1723.0,3446.0
661,363,75,Licor de Café 700ml,1,3204.0,3204.0
662,364,48,Porotos Negros 500g,1,4462.0,4462.0
663,365,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
664,366,55,Shampoo 400ml,3,1407.0,4221.0
665,367,75,Licor de Café 700ml,1,3204.0,3204.0
666,367,53,Lavandina 1L,1,1664.0,1664.0
667,368,41,Aceite de Girasol 1L,2,860.0,1720.0
668,370,41,Aceite de Girasol 1L,2,860.0,1720.0
669,371,21,Pan Lactal Integral,2,272.0,544.0
670,372,45,Fideos Spaghetti 500g,4,745.0,2980.0
671,373,14,Leche Entera 1L,3,1723.0,5169.0
672,374,14,Leche Entera 1L,3,1723.0,5169.0
673,374,38,Mermelada de Frutilla 400g,3,1584.0,4752.0
674,374,33,Chocolate con Leche 100g,2,1255.0,2510.0
675,374,68,Vino Blanco 750ml,2,2630.0,5260.0
676,374,75,Licor de Café 700ml,3,3204.0,9612.0
677,375,55,Shampoo 400ml,1,1310.0,1310.0
678,378,87,Sopa Instantánea Pollo,1,1679.0,1679.0
679,379,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
680,380,26,Alfajor Triple,2,1001.0,2002.0
681,380,83,Queso Untable 190g,1,1830.0,1830.0
682,380,33,Chocolate con Leche 100g,1,1350.0,1350.0
683,381,89,Caldo Concentrado Verdura,1,1030.0,1030.0
684,382,21,Pan Lactal Integral,2,272.0,544.0
685,382,95,Mascarilla Capilar,1,1581.0,1581.0
686,383,21,Pan Lactal Integral,4,272.0,1088.0
687,383,53,Lavandina 1L,2,1664.0,3328.0
688,383,29,Papas Fritas Onduladas 100g,4,1868.0,7472.0
689,384,1,Coca Cola 1.5L,1,2347.0,2347.0
690,384,5,Agua Mineral 500ml,2,4777.0,9554.0
691,384,21,Pan Lactal Integral,2,272.0,544.0
692,385,71,Vodka 700ml,2,508.0,1016.0
693,386,14,Leche Entera 1L,1,1723.0,1723.0
694,387,14,Leche Entera 1L,1,1723.0,1723.0
695,388,53,Lavandina 1L,1,1664.0,1664.0
696,390,56,Papel Higiénico x4,1,2532.0,2532.0
697,390,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
698,390,5,Agua Mineral 500ml,1,4777.0,4777.0
699,390,89,Caldo Concentrado Verdura,4,1003.0,4012.0
700,391,92,Crema Dental 90g,1,2512.0,2512.0
701,391,94,Hilo Dental,2,1418.0,2836.0
702,392,69,Sidra 750ml,2,744.0,1488.0
703,393,43,Salsa de Tomate 500g,1,887.0,887.0
704,394,87,Sopa Instantánea Pollo,1,1679.0,1679.0
705,395,82,Aceitunas Negras 200g,2,2394.0,4788.0
706,396,77,Empanadas Congeladas,1,4778.0,4778.0
707,396,85,Jugo en Polvo Naranja,3,1856.0,5568.0
708,396,20,Pan Lactal Blanco,1,1571.0,1571.0
709,396,33,Chocolate con Leche 100g,1,1200.0,1200.0
710,397,14,Leche Entera 1L,3,1723.0,5169.0
711,397,32,Chocolate Amargo 100g,3,2234.0,6702.0
712,398,20,Pan Lactal Blanco,3,1571.0,4713.0
713,398,95,Mascarilla Capilar,3,1581.0,4743.0
714,398,87,Sopa Instantánea Pollo,1,1679.0,1679.0
715,399,20,Pan Lactal Blanco,1,1571.0,1571.0
716,400,31,Mix de Frutos Secos 200g,3,3409.0,10227.0
717,400,7,Jugo de Manzana 1L,2,3269.0,6538.0
718,400,36,Dulce de Leche 400g,2,2620.0,5240.0
719,400,51,Sal Fina 500g,3,1745.0,5235.0
720,401,20,Pan Lactal Blanco,2,1571.0,3142.0
721,401,83,Queso Untable 190g,1,1830.0,1830.0
722,403,5,Agua Mineral 500ml,1,4777.0,4777.0
723,404,36,Dulce de Leche 400g,2,2559.0,5118.0
724,405,87,Sopa Instantánea Pollo,1,1679.0,1679.0
725,406,94,Hilo Dental,1,1418.0,1418.0
726,407,20,Pan Lactal Blanco,3,1571.0,4713.0
727,408,14,Leche Entera 1L,1,1723.0,1723.0
728,409,95,Mascarilla Capilar,1,1581.0,1581.0
729,410,14,Leche Entera 1L,2,1723.0,3446.0
730,411,22,Medialunas de Manteca,2,2069.0,4138.0
731,412,36,Dulce de Leche 400g,3,2559.0,7677.0
732,412,14,Leche Entera 1L,1,1723.0,1723.0
733,413,14,Leche Entera 1L,1,1723.0,1723.0
734,414,69,Sidra 750ml,2,744.0,1488.0
735,415,94,Hilo Dental,1,1418.0,1418.0
736,416,33,Chocolate con Leche 100g,1,1255.0,1255.0
737,417,75,Licor de Café 700ml,3,3204.0,9612.0
738,417,12,Té Negro 20 saquitos,1,570.0,570.0
739,417,20,Pan Lactal Blanco,1,1571.0,1571.0
740,418,14,Leche Entera 1L,1,1723.0,1723.0
741,419,15,Leche Descremada 1L,2,2538.0,5076.0
742,421,21,Pan Lactal Integral,3,272.0,816.0
743,421,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
744,421,33,Chocolate con Leche 100g,2,1255.0,2510.0
745,422,20,Pan Lactal Blanco,1,1571.0,1571.0
746,424,59,Chicle Menta,2,3612.0,7224.0
747,424,89,Caldo Concentrado Verdura,4,1003.0,4012.0
748,425,21,Pan Lactal Integral,3,272.0,816.0
749,425,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
750,426,1,Coca Cola 1.5L,1,2347.0,2347.0
751,426,14,Leche Entera 1L,1,1723.0,1723.0
752,427,15,Leche Descremada 1L,2,2538.0,5076.0
753,428,56,Papel Higiénico x4,2,2532.0,5064.0
754,429,45,Fideos Spaghetti 500g,3,745.0,2235.0
755,429,26,Alfajor Triple,3,1001.0,3003.0
756,430,88,Caldo Concentrado Carne,3,2570.0,7710.0
757,430,14,Leche Entera 1L,4,1723.0,6892.0
758,430,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
759,430,15,Leche Descremada 1L,3,2538.0,7614.0
760,430,85,Jugo en Polvo Naranja,1,1856.0,1856.0
761,431,63,Granola 250g,1,4337.0,4337.0
762,431,69,Sidra 750ml,2,744.0,1488.0
763,431,33,Chocolate con Leche 100g,4,1255.0,5020.0
764,432,55,Shampoo 400ml,1,1407.0,1407.0
765,433,4,Fanta Naranja 1.5L,1,2033.0,2033.0
766,434,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
767,434,21,Pan Lactal Integral,3,272.0,816.0
768,434,1,Coca Cola 1.5L,1,2347.0,2347.0
769,435,75,Licor de Café 700ml,2,3204.0,6408.0
770,435,33,Chocolate con Leche 100g,4,1255.0,5020.0
771,435,38,Mermelada de Frutilla 400g,1,1584.0,1584.0
772,437,33,Chocolate con Leche 100g,3,1255.0,3765.0
773,437,91,Desodorante Aerosol,2,4690.0,9380.0
774,438,33,Chocolate con Leche 100g,1,1255.0,1255.0
775,440,21,Pan Lactal Integral,3,272.0,816.0
776,440,56,Papel Higiénico x4,3,2532.0,7596.0
777,440,1,Coca Cola 1.5L,1,2290.0,2290.0
778,441,75,Licor de Café 700ml,2,3204.0,6408.0
779,441,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
780,441,95,Mascarilla Capilar,1,1581.0,1581.0
781,442,33,Chocolate con Leche 100g,1,1255.0,1255.0
782,443,97,Limpiavidrios 500ml,4,800.0,3200.0
783,445,33,Chocolate con Leche 100g,2,1255.0,2510.0
784,445,2,Pepsi 1.5L,1,5360.0,5360.0
785,445,15,Leche Descremada 1L,2,2538.0,5076.0
786,446,55,Shampoo 400ml,3,1407.0,4221.0
787,447,97,Limpiavidrios 500ml,3,872.0,2616.0
788,447,15,Leche Descremada 1L,1,2430.0,2430.0
789,447,43,Salsa de Tomate 500g,1,887.0,887.0
790,447,36,Dulce de Leche 400g,2,2559.0,5118.0
791,447,50,Azúcar 1kg,2,727.0,1454.0
792,447,71,Vodka 700ml,1,508.0,508.0
793,448,20,Pan Lactal Blanco,2,1560.0,3120.0
794,448,53,Lavandina 1L,1,1664.0,1664.0
795,449,45,Fideos Spaghetti 500g,1,745.0,745.0
796,449,75,Licor de Café 700ml,1,3204.0,3204.0
797,450,52,Detergente Líquido 750ml,3,2582.0,7746.0
798,450,86,Jugo en Polvo Limón,1,4090.0,4090.0
799,451,11,Café Molido 250g,1,2053.0,2053.0
800,452,5,Agua Mineral 500ml,1,4777.0,4777.0
801,454,11,Café Molido 250g,2,2053.0,4106.0
802,455,97,Limpiavidrios 500ml,2,872.0,1744.0
803,455,36,Dulce de Leche 400g,1,2559.0,2559.0
804,456,74,Whisky 750ml,3,2953.0,8859.0
805,456,75,Licor de Café 700ml,1,3204.0,3204.0
806,457,75,Licor de Café 700ml,3,3204.0,9612.0
807,457,15,Leche Descremada 1L,3,2538.0,7614.0
808,457,11,Café Molido 250g,3,2053.0,6159.0
809,457,33,Chocolate con Leche 100g,3,1255.0,3765.0
810,458,11,Café Molido 250g,3,2053.0,6159.0
811,458,1,Coca Cola 1.5L,2,2347.0,4694.0
812,458,43,Salsa de Tomate 500g,2,887.0,1774.0
813,459,71,Vodka 700ml,4,508.0,2032.0
814,459,1,Coca Cola 1.5L,2,2347.0,4694.0
815,459,28,Papas Fritas Clásicas 100g,1,936.0,936.0
816,459,53,Lavandina 1L,1,1664.0,1664.0
817,459,20,Pan Lactal Blanco,1,1571.0,1571.0
818,460,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
819,460,73,Gin 700ml,1,1561.0,1561.0
820,461,87,Sopa Instantánea Pollo,2,1679.0,3358.0
821,462,1,Coca Cola 1.5L,2,2347.0,4694.0
822,463,11,Café Molido 250g,1,2053.0,2053.0
823,463,14,Leche Entera 1L,2,1723.0,3446.0
824,464,13,Té Verde 20 saquitos,2,2383.0,4766.0
825,465,11,Café Molido 250g,1,2053.0,2053.0
826,467,30,Maní Salado 200g,1,4875.0,4875.0
827,468,20,Pan Lactal Blanco,1,1571.0,1571.0
828,470,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
829,471,41,Aceite de Girasol 1L,3,860.0,2580.0
830,472,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
831,472,40,Helado Chocolate 1L,2,1215.0,2430.0
832,473,40,Helado Chocolate 1L,3,1215.0,3645.0
833,473,14,Leche Entera 1L,1,1723.0,1723.0
834,474,21,Pan Lactal Integral,4,272.0,1088.0
835,474,7,Jugo de Manzana 1L,1,3269.0,3269.0
836,475,11,Café Molido 250g,2,2053.0,4106.0
837,475,28,Papas Fritas Clásicas 100g,1,936.0,936.0
838,476,11,Café Molido 250g,2,2053.0,4106.0
839,477,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
840,477,55,Shampoo 400ml,1,1407.0,1407.0
841,479,33,Chocolate con Leche 100g,1,1255.0,1255.0
842,482,15,Leche Descremada 1L,3,2538.0,7614.0
843,482,20,Pan Lactal Blanco,3,1571.0,4713.0
844,483,51,Sal Fina 500g,1,1745.0,1745.0
845,485,43,Salsa de Tomate 500g,2,887.0,1774.0
846,486,87,Sopa Instantánea Pollo,1,1679.0,1679.0
847,487,41,Aceite de Girasol 1L,4,860.0,3440.0
848,487,54,Jabón de Tocador,1,1592.0,1592.0
849,488,57,Servilletas x100,2,4520.0,9040.0
850,488,21,Pan Lactal Integral,3,272.0,816.0
851,488,14,Leche Entera 1L,4,1870.0,7480.0
852,488,7,Jugo de Manzana 1L,3,3269.0,9807.0
853,489,71,Vodka 700ml,3,508.0,1524.0
854,489,73,Gin 700ml,1,1561.0,1561.0
855,490,21,Pan Lactal Integral,3,290.0,870.0
856,490,33,Chocolate con Leche 100g,1,1255.0,1255.0
857,492,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
858,493,14,Leche Entera 1L,3,1723.0,5169.0
859,494,14,Leche Entera 1L,1,1723.0,1723.0
860,495,14,Leche Entera 1L,3,1723.0,5169.0
861,496,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
862,497,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
863,497,21,Pan Lactal Integral,4,272.0,1088.0
864,498,75,Licor de Café 700ml,1,3204.0,3204.0
865,498,63,Granola 250g,2,4460.0,8920.0
866,498,36,Dulce de Leche 400g,3,2559.0,7677.0
867,498,14,Leche Entera 1L,3,1723.0,5169.0
868,498,71,Vodka 700ml,3,550.0,1650.0
869,500,11,Café Molido 250g,3,2053.0,6159.0
870,500,54,Jabón de Tocador,1,1592.0,1592.0
871,500,1,Coca Cola 1.5L,1,2347.0,2347.0
872,500,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
873,500,20,Pan Lactal Blanco,2,1571.0,3142.0
874,501,39,Helado Vainilla 1L,4,469.0,1876.0
875,501,49,Harina de Trigo 1kg,2,2512.0,5024.0
876,501,20,Pan Lactal Blanco,3,1571.0,4713.0
877,501,1,Coca Cola 1.5L,1,2347.0,2347.0
878,501,33,Chocolate con Leche 100g,2,1255.0,2510.0
879,501,40,Helado Chocolate 1L,4,1215.0,4860.0
880,501,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
881,501,51,Sal Fina 500g,1,1745.0,1745.0
882,502,85,Jugo en Polvo Naranja,1,1856.0,1856.0
883,502,20,Pan Lactal Blanco,2,1571.0,3142.0
884,504,53,Lavandina 1L,1,1820.0,1820.0
885,505,83,Queso Untable 190g,2,1830.0,3660.0
886,506,33,Chocolate con Leche 100g,1,1255.0,1255.0
887,507,14,Leche Entera 1L,1,1723.0,1723.0
888,507,87,Sopa Instantánea Pollo,2,1679.0,3358.0
889,508,80,Helado de Frutilla 1L,2,1981.0,3962.0
890,509,7,Jugo de Manzana 1L,1,3269.0,3269.0
891,512,82,Aceitunas Negras 200g,1,2394.0,2394.0
892,512,36,Dulce de Leche 400g,1,2559.0,2559.0
893,513,33,Chocolate con Leche 100g,1,1255.0,1255.0
894,515,33,Chocolate con Leche 100g,1,1255.0,1255.0
895,516,54,Jabón de Tocador,3,1592.0,4776.0
896,516,75,Licor de Café 700ml,2,3204.0,6408.0
897,516,20,Pan Lactal Blanco,1,1571.0,1571.0
898,517,20,Pan Lactal Blanco,1,1571.0,1571.0
899,518,33,Chocolate con Leche 100g,1,1255.0,1255.0
900,519,20,Pan Lactal Blanco,1,1571.0,1571.0
901,519,51,Sal Fina 500g,1,1745.0,1745.0
902,519,1,Coca Cola 1.5L,1,2347.0,2347.0
903,519,15,Leche Descremada 1L,3,2538.0,7614.0
904,519,36,Dulce de Leche 400g,2,2559.0,5118.0
905,519,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
906,519,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
907,520,20,Pan Lactal Blanco,1,1571.0,1571.0
908,520,7,Jugo de Manzana 1L,2,3269.0,6538.0
909,520,31,Mix de Frutos Secos 200g,1,3390.0,3390.0
910,520,45,Fideos Spaghetti 500g,1,745.0,745.0
911,521,83,Queso Untable 190g,3,1830.0,5490.0
912,522,15,Leche Descremada 1L,2,2538.0,5076.0
913,523,15,Leche Descremada 1L,1,2538.0,2538.0
914,524,93,Cepillo de Dientes,2,2142.0,4284.0
915,524,11,Café Molido 250g,3,2053.0,6159.0
916,524,87,Sopa Instantánea Pollo,1,1679.0,1679.0
917,526,39,Helado Vainilla 1L,1,460.0,460.0
918,526,14,Leche Entera 1L,1,1723.0,1723.0
919,526,36,Dulce de Leche 400g,1,2559.0,2559.0
920,528,73,Gin 700ml,1,1561.0,1561.0
921,529,77,Empanadas Congeladas,1,4778.0,4778.0
922,529,66,Cerveza Negra 1L,3,1533.0,4599.0
923,530,51,Sal Fina 500g,2,1745.0,3490.0
924,530,45,Fideos Spaghetti 500g,2,745.0,1490.0
925,531,20,Pan Lactal Blanco,1,1571.0,1571.0
926,532,33,Chocolate con Leche 100g,3,1255.0,3765.0
927,532,39,Helado Vainilla 1L,3,469.0,1407.0
928,533,11,Café Molido 250g,1,2053.0,2053.0
929,535,75,Licor de Café 700ml,1,3204.0,3204.0
930,535,14,Leche Entera 1L,1,1723.0,1723.0
931,535,34,Turrón 50g,1,503.0,503.0
932,536,46,Lentejas Secas 500g,1,3036.0,3036.0
933,537,75,Licor de Café 700ml,1,3204.0,3204.0
934,537,33,Chocolate con Leche 100g,1,1255.0,1255.0
935,538,85,Jugo en Polvo Naranja,3,1856.0,5568.0
936,538,40,Helado Chocolate 1L,1,1215.0,1215.0
937,538,33,Chocolate con Leche 100g,3,1255.0,3765.0
938,539,21,Pan Lactal Integral,2,272.0,544.0
939,540,75,Licor de Café 700ml,2,3204.0,6408.0
940,540,20,Pan Lactal Blanco,3,1571.0,4713.0
941,541,36,Dulce de Leche 400g,2,2559.0,5118.0
942,542,85,Jugo en Polvo Naranja,1,1856.0,1856.0
943,543,21,Pan Lactal Integral,4,272.0,1088.0
944,544,21,Pan Lactal Integral,1,272.0,272.0
945,545,77,Empanadas Congeladas,2,4778.0,9556.0
946,545,80,Helado de Frutilla 1L,1,1981.0,1981.0
947,546,15,Leche Descremada 1L,2,2538.0,5076.0
